listing_id,source_site,url,scrape_timestamp,ad_date,title,brand,model,trim,year,price_lkr,price_raw,is_negotiable,mileage_km,mileage_raw,fuel_type,transmission,engine_cc,body_type,condition,location,options,description,seller_hash,is_dealer_guess,is_promoted,views,parse_warnings
11979270,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-kandy-11979270,2026-07-18T17:29:31,"2026 Jul 18, 10:43 am",Suzuki Wagon R Stingray,Suzuki,Wagon R Stingray,,2017,7250000,"Rs. 7,250,000",False,92500,"92,500 km",Hybrid,Automatic,650,car,used,Kandy,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"⭕️Suzuki Stingray|-Excellent Condition ✅ 2017 Manufactured ✅ 2017 Registered ✅ 92,500 km Genuine Mileage ❇️Full Records A to Z ✅ Previous Owner - 1 ✅ Automatic Transmission ✅ Hybrid ✅ Fuel Efficient & Reliable ✅ Push Start ✅2 Smart Keys ✅ Multifunction Steering Wheel ✅ Power Shutters & Power Mirrors ✅ Retractable Mirrors ✅ Dual Airbags ✅ ABS Braking System ✅ Alloy Wheels ✅Front Camer, Reverse Camera & Android Player ✅ Air Conditioning ✅ Original Interior & Exterior ✅ Well Maintained Vehicle Brand New tyres 💯 Clean, well-maintained vehicle in excellent condition. Personally Imported Car. All imported documents have. Smooth engine and gearbox, comfortable ride, and excellent fuel economy. Ideal for daily driving or family use. Inspection can be arranged for genuine buyers.",502913bfdd49eab5,False,False,37,
11979277,riyasewana,https://riyasewana.com/buy/suzuki-estilo-sale-kaduwela-11979277,2026-07-18T17:29:31,"2026 Jul 18, 10:44 am",Suzuki Estilo,Suzuki,Estilo,,2010,,Negotiable,True,140000,"140,000 km",Petrol,Manual,1000,car,used,Kaduwela,AIR CONDITION|POWER STEERING|POWER WINDOW,Sale Good condition Call 0777145623 / 0760566155,38e37a6fc50c73eb,False,False,14,
11581328,riyasewana,https://riyasewana.com/buy/daihatsu-taft-g-sale-panadura-11581328,2026-07-18T17:29:31,"2026 Jul 18, 10:42 am",Daihatsu TAFT G CHROME VENTURE,Daihatsu,TAFT G CHROME VENTURE,,2024,,Negotiable,True,,-,Petrol,Automatic,660,car,reconditioned,Panadura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"DAIHATSU TAFT ""G"" DARK CROME VENCHER. LED UNIT, DAIHATSU TAFT , G"" CHROME VENCHER , 2024/11 PERL WHITE 8000KM DONE ALMOST 100%BRAND NEW CONDITIONS *ORIGINAL JAI CERTIFICATE AVELABLE INCLUDING MILAGES CERTIFICATE, * COMPRESSIVE WARRANTY OF ENGIN & GEAR BOX 100000KM , WITHIN 2 YEARS, *OPTIONS *Push Start Keyless Entry * Wireless Charger * Front Raw Seat Heaters * Lane Departure Traction Control Idel Stop *Safety Parking Sensors Front & Rear * Autohold Brakes * Moon Roof * Automatic Rain Sensing Wiper & Back whiper * Dual Multifunctional Steering * Autofocus Head Lamps *Hood Railings *Blue tooth with speaker connector * Original Kenwood car play unit .",9ebac651fc396578,True,False,6,
11979256,riyasewana,https://riyasewana.com/buy/toyota-aqua-sale-piliyandala-11979256,2026-07-18T17:29:31,"2026 Jul 18, 10:42 am",Toyota Aqua,Toyota,Aqua,,2014,7650000,"Rs. 7,650,000",False,140000,"140,000 km",Hybrid,Automatic,1500,car,used,Piliyandala,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,1st owner Good condition Battery replace Toyota lanka (2years warranty) Abs replace Toyota lanka maintain All service record available S grade,0e0d267fae991e3e,False,False,34,
11979235,riyasewana,https://riyasewana.com/buy/toyota-prius-s-sale-piliyandala-11979235,2026-07-18T17:29:31,"2026 Jul 18, 10:39 am",Toyota Prius S Touring,Toyota,Prius S Touring,,2011,9450000,"Rs. 9,450,000",False,198000,"198,000 km",Hybrid,Automatic,1800,car,used,Piliyandala,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Home used Good condition New tyres Orginal Milage 2011/2013 Service documents available Head light washers Curious control 19 inch Alowweel Hybrid battery with 5 years warranty Abs with 5 years warranty Dash cam Android player Subwoofer Rear tv VIP light VIP horn,08cb3a6b170facac,False,False,29,
11979225,riyasewana,https://riyasewana.com/buy/toyota-yaris-g-sale-colombo-11979225,2026-07-18T17:29:31,"2026 Jul 18, 10:38 am",Toyota Yaris G,Toyota,Yaris G,,2024,10600000,"Rs. 10,600,000",False,36000,"36,000 km",Petrol,Automatic,1000,car,reconditioned,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Yaris G 2024 ,unregistered ,pearl white digital meter,Virtual cockpit, 36000km ,Just cleared .",ee16729918d5307b,False,False,14,
11979276,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-11979276,2026-07-18T17:29:31,"2026 Jul 18, 10:44 am",Suzuki Wagon R Stingray Safety,Suzuki,Wagon R Stingray Safety,,2018,7570000,"Rs. 7,570,000",False,88000,"88,000 km",Petrol,Automatic,650,car,used,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Suzuki Wagon R Stingray Safety (Highest Grade) Year Of Manufacture 2018 Year Of Register 2018 Second owner Smart Keys Push Start Power mirror Interior and exteriors are perfect superb condition car Auto Safety Brake System Reverse Camera Alloy wheel Full Option Air bags Head Up Display Seat Heater 100% Brand new Condition Traction Control Mileage 88.000 Lane Departure Original Paint Multi Function Steering Wheel Full Under Carpet Auto Idle Stop Head Lights auto on All documents clear Home used Full Service record available..,418f094f316afcbc,False,False,16,
11979246,riyasewana,https://riyasewana.com/buy/toyota-carina-at150-sale-dambulla-11979246,2026-07-18T17:29:31,"2026 Jul 18, 10:40 am",Toyota Carina AT150 SG Extra,Toyota,Carina AT150 SG Extra,,1986,,Negotiable,True,0,0 km,Petrol,Manual,1500,car,used,Dambulla,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Carina AT150 SG Extra 1986/1990 Original interior 90% Original setup perfectly working Speed alart alarm perfectly working Cool box A/C good 1500cc 5 speed Manual transmission Engine room,dcky room good Accident free Fuel city 13. Outstation 15_16 with ac Documents clear Price 1690000/= Prices can be negotiated after inspection.",d0bc5b8a084396c4,False,False,40,mileage_implausibly_low
11979212,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-kadawatha-11979212,2026-07-18T17:29:31,"2026 Jul 18, 10:37 am",Suzuki Wagon R Stingray J Style,Suzuki,Wagon R Stingray J Style,,2016,,Negotiable,True,106000,"106,000 km",Petrol,Automatic,650,car,used,Kadawatha,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Suzuki Wagon R Stingray J style 2nd owner vehicle 2015 / 2016 Registered Original millege still 106000 km With All records Hybrid battery Changed with warranty New 12V battery with 2 years warranty Ac Fully Repaired with all bills J style edition Original J style Body Stickers Factory fited Original Alloys Golden interior Push start with intelligent key Folding mirros when locked Original seats Original J style carperts Face mirrors with light Climate control Ac Multifunction steering Auto break Seat heaters Auto idle stop Electric / petrol ( Hybrid ) Original two keys ( Intelligent ) Engine room , Dickey room original paint 90% original paint All 4 New Tyres All tyre replacing equipment Still brandnew condition",bc83dced978949e8,False,False,36,
11600287,riyasewana,https://riyasewana.com/buy/toyota-roomy-g-sale-panadura-11600287,2026-07-18T17:29:31,"2026 Jul 18, 10:39 am",Toyota ROOMY G LED,Toyota,ROOMY G LED,,2024,,Negotiable,True,0,0 km,Petrol,Automatic,1000,car,reconditioned,Panadura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"TOYOTA ROOMY "" G "" L.E.D. X non Head Lights. 2024 /12, UNREGISTERED • Year: 2024/12 | Mileage: 4,500 km | (Almost Brand new ) Auction Grade: 5 (Highest) • Color: Silver | Interior: Blue & Black Two-Tone Fabric • Safety & Comfort: Safety Package, L.E.D. Xenon Head Lamps, Airbags, Traction Control, Adjustable Front & Rear Seats, Dual Steering Wheel, Power Sliding Doors Both sides, Auto Idle Stop • Tech & Features: 4-way 360° Panoramic Camera, & Android Auto, Push Start, Smart Key, Keyless Entry, Auto Headlights, LED Xenon Headlamps & Japan Android Player & Reverse Camera, Reverse Parking Sensors • Extras: Japan Dash Cam (Front & Rear), Original ""G"" Wheels Cups, Door Visors, Two-Tone Dashboard, Original Carpets, All Import Docs with Auction Sheet & Jai Certificate & Original Milages certifying certificate, *GENUINE COMPERASSIVE WARRANTY ENGIN & GEAR BOX 100,000KM WITHIN .2 YEARS",9ebac651fc396578,True,False,7,
11979284,riyasewana,https://riyasewana.com/buy/nissan-ad-wagon-sale-kurunegala-11979284,2026-07-18T17:29:31,"2026 Jul 18, 10:44 am",Nissan Ad Wagon Sunny Y10,Nissan,Ad Wagon Sunny Y10,,1997,2575000,"Rs. 2,575,000",False,123456,"123,456 km",Petrol,Automatic,1500,car,used,Kurunegala,AIR CONDITION|POWER STEERING|POWER WINDOW,Nissan AD Wagon. Y10 GD-2*** Year 97-2000 Owner 6 1500cc Auto transmission A/C working 💦 Power steering Allow weel Tune up done License insurance up to date. Engine room dicky room original 🔥 Original interiol apposting Light meter working. CV joint replace New power steering rack. Tin body හොදම මට්ටමේ පවතින වාහනයක් Kurunegala Contact :- 0711853456. :- 0777406604. :- 0703915072. Price:- 2575000/= පරීක්ශාවෙන් පසු මිල සාකච්ඡා කර ගත හැක.,2dc1060d19ef39d2,False,False,24,
11581335,riyasewana,https://riyasewana.com/buy/daihatsu-taft-g-sale-panadura-11581335,2026-07-18T17:29:31,"2026 Jul 18, 10:40 am",Daihatsu TAFT G DARK CHROME VENTURE,Daihatsu,TAFT G DARK CHROME VENTURE,,2024,,Negotiable,True,,-,Petrol,Automatic,660,car,reconditioned,Panadura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"DAIHATSU TAFT ""G"" DARK CROME VENCHER. LED UNIT, DAIHATSU TAFT , G"" DARK CHROME VENCHER , 2024/12 SKY BLUE 7000KM DONE (ALMOST BRAND NEW) CONDITION. *ORIGINAL JAI CERTIFICATE AVELABLE INCLUDING MILAGES CERTIFICATE, * COMPRESSIVE WARRANTY OF ENGIN & GEAR BOX 100000KM , WITHIN 2 YEARS, *OPTIONS *Push Start Keyless Entry * Wireless Charger * Front Raw Seat Heaters * Lane Departure Traction Control Idel Stop *Safety Parking Sensors Front & Rear * Autohold Brakes * Moon Roof * 4 Way Camera s ( 360"" Bird view) * Automatic Rain Sensing Wiper & Back whiper * Dual Multifunctional Steering * Autofocus Head Lamps *Hood Railings *Blue tooth with speaker connector * Original Apple car play unit with 360"" Bird views 4 way Camera s.",9ebac651fc396578,True,False,4,
11739682,riyasewana,https://riyasewana.com/buy/kia-cerato-sale-anuradapura-11739682,2026-07-18T17:29:31,"2026 Jul 18, 10:28 am",Kia Cerato,Kia,Cerato,,2004,1475000,"Rs. 1,475,000",False,193000,"193,000 km",Petrol,Automatic,1590,car,used,Anuradapura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,නිවසේ පාවිච්චි කරන ඉතා හොඳම තත්ත්වය පවතින කාර් රථයකි. ඇතුලත පිටත සහ දහවනය ඉතාම හොඳ තත්වයේ පවතී. පවුලේ පාවිච්චියට අඩු මිලට වාහනයක් සොයන්නෙකුට මෙය ඉතාම හොඳ කාර් රථයක් බව පාවිච්චි කරන පුද්ගලයා වශයෙන් සඳහන් කරමි. අමතර කොටස් කිසිම ගැටලුවක් නොමැති අතර ඕනෑම අලුත් වැඩියා කිරීමක් පහසුවෙන් සිදු කිරීමට හැකිය. කිසිදු අලුත් වැඩියා කිරීමකින් තොරවමිලදී ගත් දින සිට පාවිච්චි කිරීමේ හැකියාව තිබේ. හොඳ සුඛෝපභෝගී ධාවන තත්ත්වයක් පවතින අතර ඉන්ධන පිරිමැස්ම ද පවතී. සාමාන්‍යයෙන් ලීටරයට කිලෝමීටර් 14 ක් 16ක් අතර ධාවනය වේ. ඉතා ක්‍රමවත්ව නඩත්තු කටයුතු සිදුකර ඇත. අතරමැදියන් අමතීමෙන් වළකින්න. මිල අඩු කිරීම සඳහා සාකච්ඡා කළ හැකියි. ඒ සඳහා වාහනය පරීක්ෂා කිරීමෙන් පසුව පමණක් විමසන්න. පැමිණ වාහනය දහවනය කිරීමෙන් පසුව ඔබට මෙම වාහනයේ කොතරම් ගුණාත්මක බවක් පවතින්නේ ද යන්න හදුනාගත හැකි අතර ඉන් පසුව මිලි පිළිබඳව සාකච්ඡා කළ හැකියි. down payment 14.75 Total 34.75,e76adf5cc2fa53cd,False,False,293,
11979100,riyasewana,https://riyasewana.com/buy/tata-nano-sale-hambantota-11979100,2026-07-18T17:29:31,"2026 Jul 18, 10:26 am",Tata Nano,Tata,Nano,,2012,1459000,"Rs. 1,459,000",False,1,1 km,Petrol,Manual,,car,used,Hambantota,,Good condition Plant 1000% New sheats Engine running good Location suriyawewa hathporuwa,dee55bf8057abd82,False,False,32,mileage_implausibly_low
11979147,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-ragama-11979147,2026-07-18T17:29:31,"2026 Jul 18, 10:31 am",Suzuki Wagon R FZ,Suzuki,Wagon R FZ,,2016,6050000,"Rs. 6,050,000",False,89000,"89,000 km",Petrol,Automatic,650,car,used,Ragama,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Home used 👌 vehicle in good condition 🧀 interior and exterior 💯 tyres 80% hybrid battery 💯 0771132440 registered 2017/12 all features working android player no any running repairs 👌 registered owner,bb0d1691c8569797,False,False,32,
11979099,riyasewana,https://riyasewana.com/buy/toyota-wigo-sale-horana-11979099,2026-07-18T17:29:31,"2026 Jul 18, 10:26 am",Toyota Wigo,Toyota,Wigo,,2018,,Negotiable,True,88400,"88,400 km",Petrol,Automatic,1000,car,used,Horana,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Wigo G 2018. Toyota Wigo G grade 2018. Air Bags ABS-ESP-EBD. Xenon Projector Scoop Head Lights. Maintained by Toyota. Service History / 88400 km. Parking Sensors/Reverse camera. Rear Spoiler and Fog Lights. Eco Idel for Fuel Saving. Winker-Retract Mirrors. Instant fuel economy, Average fuel economy. Average speed Distance System. Original Alloy Wheels. Original keys with Remote. 2nd Owner. Horana 0719598283.",20d586d555fb52ed,False,False,28,
11979151,riyasewana,https://riyasewana.com/buy/toyota-corolla-141-sale-kiribathgoda-11979151,2026-07-18T17:29:31,"2026 Jul 18, 10:31 am",Toyota Corolla 141 GLi,Toyota,Corolla 141 GLi,,2008,,Negotiable,True,173000,"173,000 km",Petrol,Automatic,1598,car,used,Kiribathgoda,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Corolla 141 YOM/YOR 2008 2008 Brandnew imported GLi edition (A higher edition than LXs) 3rd registered owner 8 Airbags Kenwood android player Dash Cam / Reverse Cam with sensors Retractable mirrors Multifunction steering wheel Touch AC control system Factory fitted alloywheels All service records available from day one ( Toyota Lanka, Drive Line ) Negotiable Quick sale Call for inspection 0777546238",4c1029697ee35871,False,False,22,
11979189,riyasewana,https://riyasewana.com/buy/suzuki-alto-sale-colombo-11979189,2026-07-18T17:29:31,"2026 Jul 18, 11:37 am",Suzuki Alto,Suzuki,Alto,,2015,4275000,"Rs. 4,275,000",False,71143,"71,143 km",Petrol,Manual,800,car,used,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,2nd registered owner. No open paper,1f81476fac2d187d,False,False,22,
11490247,riyasewana,https://riyasewana.com/buy/toyota-roomy-custom-sale-panadura-11490247,2026-07-18T17:29:31,"2026 Jul 18, 10:35 am",Toyota ROOMY CUSTOM GT TURBO,Toyota,ROOMY CUSTOM GT TURBO,,2024,,Negotiable,True,,-,Petrol,Automatic,660,car,reconditioned,Panadura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"2024 Toyota Roomy Custom G-T PREMIUM PACKAGE TOYOTA ROOMY CUSTOM GT TURBO 2024 /12– UNREGISTERED * Fully Loaded car • Year: 2024| Mileage: 7000 km | • Color: purple| Interior: Blue & Black Two-Tone Fabric • Safety & Comfort: Safety Package, Airbags, Traction Control, Adjustable Front & Rear Seats, Dual Steering Wheel, Cruise Control, Power Sliding Doors, Auto Idle Stop • Tech & Features: Panoramic Camera,With Original Kenwood Large Monitor (Factory Fitted)Apple CarPlay & Android Auto, Push Start, Smart Key, Keyless Entry, Auto Headlights, LED Xenon Headlamps & Fog Lamps, Android Player & , Reverse Parking Sensors • Extras: Japan Dash Cam (Front & Rear), Original GT Alloy Wheels, Sports Door Visors, Two-Tone Dashboard, Original Carpets, All Import Docs & Jai Certificate & Milages certificate (Originally) *Comperssive Warranty of Engin & Gear Box 100,000km within 2 years",9ebac651fc396578,True,False,8,
11979184,riyasewana,https://riyasewana.com/buy/proton-wira-sale-panadura-11979184,2026-07-18T17:29:31,"2026 Jul 18, 10:34 am",Proton Wira,Proton,Wira,,2004,2350000,"Rs. 2,350,000",False,146000,"146,000 km",Petrol,Manual,1500,car,used,Panadura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Money urgent Call 0717009225 All working Perfectly well No Corrosions,0fd4a2e58f6ff003,False,False,20,
11979149,riyasewana,https://riyasewana.com/buy/honda-fit-sale-moratuwa-11979149,2026-07-18T17:29:31,"2026 Jul 18, 10:31 am",Honda Fit,Honda,Fit,,2014,,Negotiable,True,147000,"147,000 km",Hybrid,Automatic,1300,car,used,Moratuwa,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Honda Fit For Sale Year of Manufacture 2012 Year of Registered 2014 10 th Anniversary (Limited Edition) Third Registered Owner A-Z Stafford Company Maintained 145 km Genuine Mileage Cool Box Android Setup Available Accident Free Non Oil Burn Engine All Four Brand New Tyres (GT Radiel) New All Four Shock Replaced 7,050,000/= lks Mint Condition Price Can Be Negotiate Only After Inspection. Moratuwa 0773666361",c2c7c36abb458aa1,True,False,7,
11979165,riyasewana,https://riyasewana.com/buy/toyota-vitz-edition-sale-marawila-11979165,2026-07-18T17:29:31,"2026 Jul 18, 10:33 am",Toyota Vitz Edition 3,Toyota,Vitz Edition 3,,2019,9150000,"Rs. 9,150,000",False,43000,"43,000 km",Petrol,Automatic,1000,car,used,Marawila,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,💯TOYOTA VITZ EDITION 3💯 🚗 Second Owner ❤️Original Paint 🚗 Alloweel Tyres ❤️Showroom Condition 🚗Six Speaker ❤️Original Mileage - 43000 km 🚗3D Floor Carpets ❤️Complete Service Records Available (Including Original Purchase Invoice ) ❤️Front Camera 🚗Manufactured in 2019 ❤️Registered in 2019 🚗Location: Maravila ❤️Home Use Vehicle ☎️ 0773661987📞,f02533e55de409c6,False,False,32,
11979117,riyasewana,https://riyasewana.com/buy/peugeot-508-sale-gampaha-11979117,2026-07-18T17:29:31,"2026 Jul 18, 10:28 am",Peugeot 508,Peugeot,508,,2015,14250000,"Rs. 14,250,000",False,74563,"74,563 km",Petrol,Automatic,1600,car,used,Gampaha,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,ඔරිජිනල් තත්වයෙන්ම ඇත..කිසිම අඩුපාඩුවක් නැත.. එම නිසා ගැණුම් කරුවන් පමණක් කතා කරන්න. මුදල් හදිස්සියක් නොමැත...👌👌👌 වාහනය පරීක්ෂා කිරීමෙන් පසු මිල ගණන් පොඩි වෙනසක් සිදු කර ගත හැක..,c7e664e633788a9c,False,False,29,
11979172,riyasewana,https://riyasewana.com/buy/nissan-n16-sale-maharagama-11979172,2026-07-18T17:29:32,"2026 Jul 18, 10:33 am",Nissan N16,Nissan,N16,,2000,3900000,"Rs. 3,900,000",False,195000,"195,000 km",Petrol,Automatic,1500,car,used,Maharagama,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"1st Owner, Accident free, body and interior 100%.",babde48edd97b6ca,False,False,45,
11979133,riyasewana,https://riyasewana.com/buy/suzuki-swift-sale-bandaragama-11979133,2026-07-18T17:29:32,"2026 Jul 18, 10:30 am",Suzuki Swift,Suzuki,Swift,,2007,4295000,"Rs. 4,295,000",False,123,123 km,Petrol,Automatic,1320,car,used,Bandaragama,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Suzuki Swift 2004/2007 ⭕Condition - Registered Used ⭕Type -Car ⭕Make-Suzuki ⭕Model-Swift ⭕Manufacture Year - 2004 ⭕Registration - 2007 ⭕Price-Rs.-4,295,000/- ⭕Transmission - Automatic ⭕Fuel Type-Petrol ⭕Engine cc - 1320cc ⭕Air Condition-... ⭕Power Steering-..... ⭕Power Mirror-... ⭕Power Window-..... 🏠️Home used 👌Tyre set 70% 👌Alloy Wheel 👌Good Condition of Interior 👌Average 14 to 15km per letter in the City and 15 to 16km per letter in outstation 👌Android Player 👌Air Bags 👌No any Accidents 👌Best in condition 👌Finance can be arranged within a day Minimum down payment 18 lakhs SJ car sale Panadura Best place to buy your micro vehicles 12 years experience For more vehicles 👇 අපගේ අනෙකුත් විකිනීමට ඇති වාහන ගැන දැන ගැනීම සදහා පහත FB page එකට පිවිසෙන්න.... https://www.facebook.com/marketplace/profile/100050275086740/?ref=permalink&mibextid=6ojiHh ⭕📞Call SJ Car sale for the best prices in the market❗ Denuwan ishara ☎ 0️⃣7️⃣4️⃣1️⃣3️⃣1️⃣4️⃣4️⃣7️⃣1️⃣ ☎ -0741314471 Whatsapp-0741314471 Price-Rs.4,295,000/-",edd72f99e7429e5f,False,False,35,mileage_implausibly_low
11979188,riyasewana,https://riyasewana.com/buy/kia-optima-sale-nittambuwa-11979188,2026-07-18T17:29:32,"2026 Jul 18, 10:35 am",Kia Optima,Kia,Optima,,2001,2790000,"Rs. 2,790,000",False,189000,"189,000 km",Petrol,Automatic,1800,car,used,Nittambuwa,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Kia Optima Automatic 2004 Brilliant condition One of the best optima in the country 2001 model New tyers and battery Fully loaded version All options are working Immediately sale Don't bargain hunters 27.90/= 0775897914,faccaf9f4e1f2ff7,False,False,37,
11979138,riyasewana,https://riyasewana.com/buy/suzuki-spacia-coustom-sale-katunayake-11979138,2026-07-18T17:29:32,"2026 Jul 18, 10:30 am",Suzuki Spacia Coustom Z,Suzuki,Spacia Coustom Z,,2016,6575000,"Rs. 6,575,000",False,123500,"123,500 km",Petrol,Automatic,650,car,used,Katunayake,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,SPACIA COUSTOM Z 🔹️Dual Power Door 🔹️Cruise Control 🔹️Paddle Shift 🔹️Day Times Running Lights 🔹️Safety SUPPERB CONDITION 💯 Contact : 0772366001,a564456bab8dceaa,False,False,24,
11979198,riyasewana,https://riyasewana.com/buy/toyota-vitz-sale-wattala-11979198,2026-07-18T17:29:32,"2026 Jul 18, 10:36 am",Toyota Vitz,Toyota,Vitz,,2019,,Negotiable,True,83600,"83,600 km",Petrol,Automatic,1000,car,used,Wattala,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,* Edition 03 * YOM:- 2019 * YOR :- 2020 * 1st owner * Sterling maintained * All service records and emissions tests are available * New Tyres * Auto brake and other safety features * Multifunction steering wheel * Push start * Lane departure * Scoop lights * Fog lights * Auto lights * Traction Control * Auto retractable mirrors * Piano black interior * Untouched Spare wheel * Original Japanese radio * Original paint * Rear wiper Call for more information:- 0713242111,e41a47281ce8d594,False,False,23,
11979175,riyasewana,https://riyasewana.com/buy/suzuki-alto-japan-sale-horana-11979175,2026-07-18T17:29:32,"2026 Jul 18, 10:33 am",Suzuki Alto Japan,Suzuki,Alto Japan,,2019,,Negotiable,True,80000,"80,000 km",Petrol,Automatic,650,car,used,Horana,AIR CONDITION|POWER STEERING|POWER WINDOW,•CBJ- XXXX •Year of Manufactured - 2016 •Year of Registered - 2019 •White colour •1st owner ( no previous owners ) •Auto gear •Dual air bags •Power Shutters-4 doors •Central locking •Eco idel stop •81000 km •genuine mileage (Records available) •Accident free •New tires •New battery •Door visors •Mint condition vehicle •Brand new condition interior •Totally accident free •engine room 100 % •dicky room 100 % •air condition 100 % •body & paint 100 % •engine and running condition - 100% •Very carefully used car. ( In brand new condition ) •can be seen at Horana town ( 6 km from expressway galanigama exit .) •Leasing can be arranged •phone number - 0772707594 / 0763736636,e0a507faad83d067,True,False,29,
11979145,riyasewana,https://riyasewana.com/buy/nissan-primera-sale-kegalle-11979145,2026-07-18T17:29:32,"2026 Jul 18, 10:31 am",Nissan Primera,Nissan,Primera,,2001,3400000,"Rs. 3,400,000",False,250000,"250,000 km",Petrol,Automatic,1990,car,used,Kegalle,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Nissan Primera P12 (Automatic) වාහනයක් විකිණීමට ඇත 🚗 💰 මිල රු,3,400,000 📞 071 429 4480 එදිනෙදා නගරයේ ගමන් බිමන් වලට වගේම දුර ගමන් යන්නත් කියාපු, හොඳ ඉඩකඩක් තියෙන, ඉතාමත් සුවපහසු කාර් එකක්. 1990cc එන්ජිම සහ ඔටෝ ගියර් (Automatic) නිසා ධාවනය ඉතාමත් සුමටයි. 📌 ප්‍රධාන විස්තර: 👉 Nissan Primera P12 (2001) 👉 1990cc 👉 පෙට්‍රල් 👉 Automatic 👉 වාහන වර්ගය සැලූන් (Saloon) 👉 පාවිච්චි කරන ලද (දැනට හොඳ ධාවන තත්ත්වයේ පවතී) ඇතුළත තත්ත්වය (Interior): ඇතුළත ඉතාමත් පිරිසිදුව, කිසිදු අඩුවක් නොමැතිව හොඳම තත්ත්වයෙන් ඇත. පදවන්න ඉතා පහසුයි වගේම උපරිම ගමන් සුවපහසුවක් තියෙනවා. (සැබෑ ලෙසම මිලදී ගැනීමට කැමති අය පමණක් අමතන්න) ⭕️ දුරකථන අංකය 071 429 4480 ...................................................................... Nissan Primera P12 - Automatic 1990cc Petrol Saloon for Sale 🚗 📍Nelundeniya Looking for a reliable, spacious, and highly comfortable ride? This Nissan Primera P12 Saloon offers an exceptionally smooth driving experience with its powerful 1990cc petrol engine and automatic transmission. It is the perfect blend of practicality and comfort for daily city commutes or long-distance journeys across Sri Lanka. 📌 Key Details: • Model: Nissan Primera P12 (2001) • Engine Capacity: 1990cc • Fuel Type: Petrol • Transmission: Automatic • Body Type: Saloon • Condition: Used (Excellent running condition) ✨ Special Features: • Perfect Interior Condition: Extremely clean and well-maintained mint interior. • Smooth handling and premium ride comfort. 💰 Price can be negotiated after inspection. Serious inquiries only. 📞 Contact Number : 0714294480",ba60173d2a709b19,False,False,43,
11944792,riyasewana,https://riyasewana.com/buy/toyota-prius-sale-colombo-11944792,2026-07-18T17:29:32,"2026 Jul 17, 2:49 pm",Toyota Prius,Toyota,Prius,,2011,9150000,"Rs. 9,150,000",False,215000,"215,000 km",Petrol,Automatic,1800,car,used,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Prius 2011 S Touring, 3 scoop head lights, head light washers, adaptive cruise control and pre collision system (auto brake)seat heaters, intelligent key, original leather interior ,auto parking, 10"" android player, brandnew genuine hybrid battery replaced. (still under warranty)",646cd414a586c302,False,True,482,
